"ID","k","K","delta","b","r","nu","I0","A0","P0","vmax","tmax","cumviral","start"
"SAT1",0.264447,6.81815,1.42129,0.119074,4.4674,6.40958,3.52087,0.169714,0.00818071,6.08503,2.9575,28.7483,0.355
"SAT1",0.297694,8.13308,1.46508,0.103443,3.65195,6.59561,3.47014,0.19448,0.00798877,6.71389,3.45479,28.2066,0.294787
"SAT1",0.258723,8.07483,1.86692,0.0952197,5.45356,5.5507,3.21134,0.175553,0.0065117,7.09383,2.80278,32.6569,0.495275
"SAT1",0.322268,9.10748,1.87093,0.0942041,4.93973,8.0936,3.5229,0.19435,0.00718891,7.80201,3.02525,31.4773,0.44525
"SAT1",0.274315,7.62284,1.66031,0.101635,4.14626,7.67365,3.21379,0.237041,0.0077998,6.31757,3.07605,28.5695,0.20855
"SAT1",0.232552,8.98927,1.5638,0.0998706,4.26588,5.48463,3.66682,0.17634,0.00808942,7.67086,3.447,33.5586,0.5245
"SAT1",0.320111,8.8514,1.69221,0.0908558,5.15382,7.33477,3.18447,0.173856,0.00904802,7.93346,2.923,36.4324,0.543
"SAT1",0.308585,8.42786,1.6378,0.0910715,4.56688,8.37639,3.46516,0.18494,0.00979899,7.38946,3.1008,34.5392,0.4383
"SAT1",0.381034,9.04348,1.73317,0.0970856,4.44454,8.4598,3.34718,0.236103,0.00855485,7.32258,3.412,29.3049,0.602
"SAT1",0.287901,8.37411,1.66409,0.111093,4.86861,7.80278,3.36535,0.18743,0.00753395,6.92599,3.13225,27.7468,0.35725
"SAT1",0.271804,9.2882,1.64934,0.10108,3.6693,5.78122,3.63771,0.217401,0.00827991,7.46132,3.54922,30.3301,0.194225
"SAT1",0.304372,8.73656,1.65135,0.0922057,4.17716,6.0209,3.17712,0.219691,0.00894834,7.31616,3.00293,30.4987,0.237925
"SAT1",0.286852,8.62235,1.61196,0.0911266,4.11478,7.85138,3.26904,0.209814,0.00856503,7.37231,3.0963,32.1935,0.2288
"SAT1",0.2818,6.82091,1.68474,0.115264,4.681,5.00311,2.91477,0.196349,0.00796123,5.99899,2.87868,26.8578,0.253675
"SAT1",0.287141,8.05094,1.82167,0.106078,4.8493,6.31835,2.98186,0.207684,0.0088177,6.73043,3.00103,29.4668,0.461025
"SAT1",0.305649,8.03041,1.80061,0.103547,5.06402,6.56668,3.5468,0.251481,0.00841818,6.74544,3.16875,28.0077,0.72125
"SAT1",0.353097,8.29652,1.34992,0.0970149,3.91503,5.22878,3.02291,0.23967,0.00666727,6.80418,3.5113,29.7936,0.4013
"SAT1",0.340807,7.62832,1.60445,0.11193,4.56578,7.40285,3.31591,0.158653,0.00857686,6.72774,2.96325,29.9129,0.30075
"SAT1",0.207012,7.40232,1.53739,0.121161,3.89794,3.67305,3.37817,0.192469,0.00767225,6.18049,3.27308,26.264,0.318075
"SAT1",0.363048,9.57133,1.80265,0.09165,4.78095,7.06783,2.76974,0.19025,0.00774031,8.1586,3.01525,35.2458,0.42025
"SAT1",0.281791,9.01213,1.70251,0.0924672,4.55307,8.65158,3.30789,0.188176,0.00792194,7.86267,3.12675,33.3684,0.48425
"SAT1",0.246273,8.88038,1.59814,0.102187,4.17085,7.30776,3.61199,0.195827,0.00800975,7.52279,3.14085,31.2129,0.28085
"SAT1",0.286769,8.06163,1.9114,0.0887898,4.77897,5.84558,3.52075,0.294092,0.00811685,6.36606,3.32317,28.9747,0.630675
"SAT1",0.325836,8.5671,1.43675,0.114849,3.9215,8.48268,3.09078,0.14431,0.00881752,7.59321,3.16597,31.5755,0.213475
"SAT1",0.387609,6.45501,1.39552,0.117994,4.5309,6.0389,2.4677,0.223935,0.00698245,5.61106,2.99925,28.0034,0.32675
"SAT1",0.313415,9.23207,1.68674,0.089372,4.06515,6.07294,3.26119,0.18296,0.00704149,7.74182,3.15535,32.4752,0.23035
"SAT1",0.281671,8.91561,1.53546,0.0977856,4.45871,8.38786,3.53384,0.160158,0.00966448,7.92968,3.03825,33.6126,0.45825
"SAT1",0.323279,7.70442,1.52266,0.0985582,4.23656,6.30897,3.37783,0.174781,0.00866487,6.73112,3.0915,32.1374,0.3415
"SAT1",0.335859,8.40964,1.3721,0.106193,4.15384,6.41003,2.84943,0.118907,0.00809557,7.63452,3.114,34.897,0.214
"SAT1",0.342209,7.52724,1.53391,0.112225,4.57942,4.62855,2.69768,0.213613,0.00684054,6.01087,3.2001,27.3679,0.2926
"SAT1",0.325369,9.36069,1.64799,0.0970753,3.77801,5.82365,2.49937,0.167364,0.00841312,7.84354,3.22038,32.2652,0.130375
"SAT1",0.328333,9.78139,1.70419,0.0874036,4.19569,7.72328,3.07879,0.213519,0.0080359,8.12571,3.1605,34.101,0.2855
"SAT1",0.325154,8.13009,1.71296,0.104718,4.40339,6.97066,3.60159,0.201166,0.00903936,6.98305,3.16355,30.021,0.37105
"SAT1",0.345729,9.34627,1.66457,0.0984803,3.92224,6.24777,2.97148,0.164142,0.00869806,7.86852,3.06228,31.5836,0.109775
"SAT1",0.361362,7.66696,1.84916,0.11321,5.06455,5.17483,2.67814,0.162791,0.00812926,6.82297,2.88495,29.2708,0.38495
"SAT1",0.241609,10.1092,1.62771,0.0874058,3.94225,6.4165,3.65266,0.175297,0.00720264,8.57265,3.52283,34.2777,0.462825
"SAT1",0.288072,7.78324,1.53743,0.0968542,4.52116,9.06755,3.14852,0.186747,0.00914158,6.95664,2.9525,34.7591,0.2925
"SAT1",0.253281,8.84563,1.65777,0.0972624,4.30836,6.50925,3.3569,0.148714,0.00761179,7.82906,3.0745,33.8929,0.317
"SAT1",0.361375,9.32827,1.7413,0.101728,4.47358,8.77134,3.0531,0.172151,0.00926824,7.94625,3.1235,31.6902,0.3985
"SAT1",0.273047,9.44321,1.68562,0.0943591,4.29941,5.39907,3.32092,0.19589,0.00787719,7.93841,3.30825,31.502,0.50825
"SAT1",0.269216,7.72406,1.70435,0.104192,5.2559,8.37699,3.72934,0.219734,0.00748572,6.68367,3.08175,29.7076,0.58925
"SAT1",0.316752,8.73269,1.54006,0.102789,4.30107,5.92349,3.32857,0.148731,0.00712485,7.7152,3.09373,33.1199,0.323732
"SAT1",0.298589,7.74452,1.44932,0.107023,4.1039,6.64689,3.35781,0.188471,0.00816613,6.52125,3.46915,29.0905,0.09915
"SAT1",0.367054,8.27341,1.87942,0.0991655,5.50071,6.75557,3.09538,0.219176,0.00840514,7.21874,2.766,30.9074,0.4135
"SAT1",0.115784,9.42963,2.0452,0.0802257,5.09675,4.53064,4.06111,0.213294,0.00861837,8.07483,2.903,36.7337,0.4755
"SAT1",0.391002,8.77641,1.56454,0.101562,4.25641,7.84281,3.032,0.151614,0.00755278,7.61032,3.23115,32.4332,0.39615
"SAT1",0.247067,8.23917,1.44515,0.110877,4.59769,4.86028,3.64363,0.152595,0.00882106,7.32562,3.074,32.1134,0.4265
"SAT1",0.305323,8.99728,1.64368,0.0915101,4.77705,7.46872,3.49296,0.191485,0.00840296,7.88941,2.905,35.4657,0.295
"SAT1",0.326327,8.61079,1.70913,0.0962258,4.27566,6.55053,2.87531,0.161576,0.00873885,7.54023,3.0945,33.2404,0.3245
"SAT1",0.250666,7.17095,1.63074,0.121494,4.76936,6.39803,3.58132,0.158618,0.00887908,6.37923,2.935,28.6726,0.48
"SAT1",0.31103,8.69246,1.50838,0.102216,3.78117,5.5188,3.15566,0.209082,0.00911628,7.28588,3.50818,31.509,0.238175
"SAT1",0.302578,10.3729,1.64677,0.0846755,4.66512,9.85509,3.42065,0.177598,0.00766654,9.09488,3.131,38.2378,0.5385
"SAT1",0.237032,8.54175,2.04634,0.102017,4.72255,7.99371,3.74523,0.178283,0.00755636,7.21056,2.93793,29.4154,0.422925
"SAT1",0.360889,9.6069,1.68386,0.0877229,4.11079,9.25823,3.19267,0.216779,0.00888668,7.94969,3.04878,32.5972,0.221285
"SAT1",0.42488,10.0194,1.72632,0.0947945,4.05704,9.99057,3.30162,0.192355,0.00884706,8.43255,3.06475,33.0416,0.22475
"SAT1",0.286747,8.73057,1.49868,0.102848,3.91276,7.1548,3.429,0.134968,0.00713582,7.66653,3.25613,32.2296,0.266132
"SAT1",0.311753,9.5333,1.46212,0.103591,3.76519,6.45574,3.30643,0.166369,0.00843889,8.00627,3.48325,31.3361,0.37825
"SAT1",0.230064,9.08205,1.8573,0.0852589,4.96882,5.6895,3.50268,0.190491,0.00718402,7.95031,2.9835,35.2298,0.4935
"SAT1",0.274894,7.73387,1.45328,0.0979983,4.04753,6.516,3.04788,0.148222,0.00897546,6.86076,3.18588,32.9278,0.290875
"SAT1",0.191107,7.77182,1.46165,0.112429,4.03378,5.23593,4.07176,0.196764,0.00874009,6.70677,3.39853,30.5415,0.388525
"SAT1",0.312161,8.26727,1.4494,0.104268,3.86082,7.49623,3.28807,0.178771,0.00802324,7.15919,3.32338,30.748,0.238375
"SAT1",0.262766,8.4303,1.78058,0.100889,5.08721,7.8041,3.62697,0.144776,0.00902366,7.46543,2.8977,33.2887,0.4702
"SAT1",0.336124,8.1313,1.95158,0.0907469,5.18478,6.6822,3.08555,0.201559,0.00702276,7.07995,2.7674,32.7894,0.3549
"SAT1",0.283619,7.36532,1.66401,0.106645,4.63088,4.8599,3.05661,0.191224,0.00663265,6.41148,2.99675,29.9707,0.38425
"SAT1",0.304718,8.82704,1.71279,0.094774,4.26165,5.97528,3.15868,0.199857,0.00863698,7.4472,3.20075,32.1015,0.41075
"SAT1",0.21804,7.59877,1.42723,0.103441,5.06357,7.56951,3.69935,0.215965,0.00721122,6.73068,3.00248,32.2169,0.499975
"SAT1",0.27724,8.50602,1.59874,0.104426,4.12742,5.38184,2.99178,0.152006,0.00741789,7.48769,3.22772,31.4287,0.315217
"SAT1",0.264409,9.42625,1.44914,0.10447,3.93584,6.28308,3.32597,0.152618,0.00845633,8.14909,3.2392,33.5286,0.2917
"SAT1",0.163957,8.35809,1.98282,0.101849,5.51926,6.54879,4.25657,0.227822,0.0103121,7.10438,2.94725,28.4336,0.79725
"SAT1",0.367422,8.84793,1.63056,0.104734,4.69668,7.47999,3.08515,0.251833,0.00868861,7.15549,3.325,28.1535,0.6125
"SAT1",0.27303,8.56731,1.38394,0.109555,3.69396,5.2575,3.23657,0.129628,0.00873174,7.53275,3.26395,31.1916,0.20145
"SAT1",0.359407,8.48243,1.53723,0.0996771,4.16995,8.82163,3.41102,0.204959,0.00810196,7.19959,3.0909,31.9691,0.2059
"SAT1",0.3678,8.27507,1.46912,0.124557,3.63156,4.62284,3.20372,0.214758,0.00660268,6.52106,3.78275,25.0638,0.32025
"SAT1",0.266957,9.09023,1.46372,0.0990334,4.30612,6.33035,3.17685,0.190567,0.00709884,7.77065,3.25985,33.9144,0.45735
"SAT1",0.26184,8.53283,1.82571,0.116325,4.67942,6.4392,3.61862,0.165909,0.00890833,7.52103,2.8617,30.9551,0.2917
"SAT1",0.281404,8.93113,1.87155,0.0988698,5.47896,8.69419,3.79701,0.161321,0.00793824,7.93322,2.80448,33.3661,0.569475
"SAT1",0.247399,9.16163,2.02885,0.0904154,5.59081,5.62394,3.56563,0.208563,0.0066824,7.98974,2.94075,33.3468,0.66825
"SAT1",0.350964,7.63885,1.60752,0.126416,4.05972,7.16666,3.06587,0.144372,0.00853904,6.65255,3.10725,29.5883,0.24725
"SAT1",0.356591,7.43677,1.62941,0.0997003,4.65185,8.29825,3.43393,0.190501,0.0083786,6.4135,3.06893,31.1688,0.426425
"SAT1",0.205386,8.61463,1.55582,0.104672,4.62329,6.99257,3.73346,0.14942,0.00950151,7.64498,2.97818,32.825,0.373175
"SAT1",0.245606,8.04108,1.5476,0.119688,4.38501,6.423,3.62418,0.144583,0.00874077,7.04657,3.03455,30.4485,0.32705
"SAT1",0.452797,7.21456,1.6059,0.114633,4.1498,7.2601,2.76673,0.147996,0.00755235,6.13602,3.13585,28.7769,0.26835
"SAT1",0.221118,8.29529,1.53766,0.111584,4.4339,5.66718,2.99878,0.148782,0.00594896,7.37634,3.04615,31.1811,0.32365
"SAT1",0.34188,8.16757,1.60103,0.106753,4.01109,5.42554,2.89454,0.182437,0.00744433,6.97252,3.07752,28.898,0.157518
"SAT1",0.346404,8.08382,1.72294,0.105009,4.23782,7.45426,3.15544,0.181905,0.00892441,6.75408,2.98795,28.847,0.242947
"SAT1",0.35915,9.31986,1.90599,0.0964121,4.7058,6.42319,2.92083,0.192671,0.00889566,7.95893,3.02075,30.4676,0.53075
"SAT1",0.300799,7.76116,1.95297,0.103047,4.26297,6.22726,3.28371,0.169549,0.00575918,6.65898,3.06766,29.3645,0.257658
"SAT1",0.290192,8.06471,1.66414,0.116824,4.13289,5.39135,3.34915,0.209929,0.0088033,6.62352,3.08225,26.5068,0.25475
"SAT1",0.333508,8.03091,1.6637,0.109256,4.42466,5.27489,2.9016,0.178623,0.00884648,6.93446,3.18925,27.8396,0.44175
"SAT1",0.328704,8.68696,1.57511,0.0964193,4.50854,7.62279,3.40542,0.207212,0.00669622,7.43383,3.14625,31.0028,0.43375
"SAT1",0.306547,6.62579,1.81474,0.113598,4.41208,6.1758,3.44154,0.184448,0.00720949,5.75426,3.0405,27.8082,0.368
"SAT1",0.278706,8.54308,1.73892,0.104154,4.30559,5.90344,3.23826,0.163063,0.00619648,7.3119,3.1465,31.2678,0.3265
"SAT1",0.288906,7.30749,1.73063,0.107856,4.77059,8.13044,3.57013,0.22569,0.00843448,6.30947,2.97027,30.3776,0.327775
"SAT1",0.382904,8.12099,1.77969,0.098308,4.33788,7.14614,2.82938,0.210303,0.00735883,6.83786,2.9974,28.9116,0.2149
"SAT1",0.408953,8.65885,1.77156,0.106878,4.91338,7.87464,3.19833,0.254548,0.00895754,7.17922,2.89875,28.8581,0.43375
"SAT1",0.365791,8.2635,1.45203,0.108834,4.0295,7.4345,3.16291,0.197418,0.00862822,6.79731,3.50248,27.5733,0.369975
"SAT1",0.217578,7.39463,2.02736,0.106598,5.56042,7.09144,3.77686,0.177587,0.00748477,6.47248,2.81675,29.9674,0.60425
"SAT1",0.385769,8.75234,1.48232,0.108316,3.78799,7.90329,2.97399,0.197546,0.0082605,7.38618,3.25583,29.668,0.193325
"SAT1",0.367595,7.77357,1.5331,0.106222,3.99401,7.73898,3.47253,0.194975,0.00810517,6.54239,3.44667,29.5179,0.264175
"SAT1",0.314182,8.23394,1.66434,0.0984294,4.9547,7.33723,3.41672,0.217148,0.0077893,7.11441,2.9085,31.4703,0.451
"SAT1",0.323122,8.23449,1.88777,0.0981959,4.89901,7.08035,3.23741,0.150043,0.00761399,7.28966,2.85833,33.1378,0.340835
"SAT1",0.37005,8.4543,1.75777,0.11056,4.76082,7.43445,3.24681,0.184204,0.00708718,7.24084,3.007,30.1379,0.432
"SAT1",0.284656,8.01721,1.46253,0.108406,4.22504,6.83904,3.65361,0.205704,0.0083901,6.58283,3.40675,29.0628,0.49675
"SAT1",0.377203,8.74298,1.49326,0.102772,4.03166,6.02016,2.27668,0.207214,0.00852882,7.44899,3.1395,31.4768,0.2495
"SAT1",0.355047,8.84827,1.79067,0.10842,4.64245,6.67285,3.13238,0.163108,0.00718,7.64665,2.9167,29.3912,0.2917
"SAT1",0.233385,8.84382,1.65184,0.112173,4.28928,4.69028,3.8887,0.227876,0.0082804,7.10858,3.672,29.6367,0.722
"SAT1",0.333949,9.2475,1.55131,0.103915,4.02198,7.16208,3.37775,0.205659,0.00667428,7.56872,3.527,30.2478,0.442
"SAT1",0.377251,8.33001,1.76266,0.0983623,4.22354,6.4699,2.74457,0.136665,0.00899975,7.27765,3.0156,33.246,0.2306
"SAT1",0.288568,7.80136,1.61199,0.108065,4.83608,6.11805,3.44947,0.187916,0.00836135,6.49923,3.2085,28.1707,0.6235
"SAT1",0.37813,8.33734,1.82162,0.0964559,4.52176,8.13698,3.23793,0.181049,0.00784244,7.21376,3.084,31.9122,0.4015
"SAT1",0.216128,8.64319,1.72286,0.113298,4.96913,5.35143,3.76964,0.244498,0.00877933,7.15553,2.9255,29.1913,0.448
"SAT1",0.290477,10.075,1.2857,0.108767,3.64825,6.22145,3.26315,0.147456,0.00784333,8.53904,3.61715,32.136,0.45465
"SAT1",0.236956,7.97877,1.5101,0.104421,4.29912,5.81948,4.01194,0.250068,0.00853463,6.3908,3.33525,27.1399,0.47025
"SAT1",0.239813,8.38556,1.95363,0.0913191,5.62043,5.28294,3.87744,0.222563,0.00771244,7.41727,2.81025,32.5229,0.61275
"SAT1",0.275069,7.63498,1.65426,0.120183,4.33673,5.06866,3.25503,0.16264,0.0079259,6.65261,3.03253,28.7819,0.332525
"SAT1",0.30372,7.04115,1.34623,0.121149,3.95914,4.34253,3.15295,0.178556,0.00742337,6.0191,3.1145,27.1823,0.142
"SAT1",0.234431,8.5665,1.68362,0.0901874,4.597,7.85892,3.55558,0.179165,0.00755609,7.45017,3.10006,35.0886,0.375065
"SAT1",0.306254,6.87383,1.84165,0.107712,5.17105,5.87895,3.13851,0.202095,0.00790507,6.05911,2.8155,28.1501,0.4505
"SAT1",0.260347,8.31194,1.69742,0.112767,5.0661,5.08734,3.47865,0.178405,0.00914208,7.29313,2.94675,30.0602,0.54425
"SAT1",0.266456,7.87293,1.99204,0.102798,4.78003,4.99992,2.95166,0.194334,0.00663564,6.76873,2.85785,30.068,0.32285
"SAT1",0.334699,7.31959,1.58597,0.0990489,4.25431,7.92491,3.31405,0.157508,0.00742906,6.48084,3.15727,32.095,0.334775
"SAT1",0.274746,8.22555,1.9165,0.0866958,4.44634,8.17329,3.79834,0.229591,0.00858336,6.93711,3.00325,31.2468,0.33075
"SAT1",0.358415,8.24357,1.59375,0.0980805,4.7981,6.78524,3.04049,0.234105,0.00896417,6.97601,2.94675,31.9626,0.34425
"SAT1",0.261219,8.20317,1.82185,0.0946021,4.72024,9.88594,3.63023,0.158256,0.00780818,7.22143,3.01,34.0452,0.41
"SAT1",0.239635,8.98961,1.6081,0.0977165,4.21983,5.61279,3.31109,0.245432,0.00791729,7.05447,3.44982,28.8271,0.454825
"SAT1",0.305652,8.68173,1.9333,0.0910063,5.31959,4.11764,2.83535,0.189385,0.00905758,7.51419,3.00623,33.9421,0.593725
"SAT1",0.400292,8.29424,1.86557,0.100588,4.78788,7.64926,2.94331,0.182176,0.00877308,7.16276,3.0218,31.2864,0.3893
"SAT1",0.24188,7.47022,1.8738,0.110313,5.37136,6.51244,3.39895,0.186312,0.00852013,6.51544,2.77025,28.6433,0.53775
"SAT1",0.283473,7.77831,1.85208,0.102939,5.08774,4.06144,3.1037,0.160062,0.00727841,6.94803,2.99766,32.1357,0.502657
"SAT1",0.276709,9.37105,1.63066,0.10668,4.77824,4.43101,2.9135,0.161909,0.00925314,8.30191,3.04933,33.6897,0.476825
"SAT1",0.288339,8.36482,1.57518,0.102757,4.48385,8.15131,3.55956,0.155237,0.0078176,7.31319,2.973,32.8555,0.288
"SAT1",0.300431,9.19179,1.83396,0.0914453,4.21772,4.45399,2.69488,0.203274,0.00788332,7.8066,3.1231,33.8314,0.2531
"SAT1",0.38645,7.82571,1.65248,0.104529,4.37632,5.67415,2.88717,0.2092,0.00739405,6.67062,2.95895,28.5087,0.25145
"SAT1",0.380715,8.2142,1.31581,0.113929,3.88766,6.29479,2.80397,0.164849,0.00756686,7.16031,3.13068,30.3718,0.133175
"SAT1",0.337473,8.79768,1.51218,0.0931699,4.20828,5.31912,2.54526,0.179877,0.00838201,7.66686,3.02296,34.1837,0.21046
"SAT1",0.331464,8.03026,1.93403,0.10817,5.41767,9.1548,3.65111,0.187556,0.00766741,6.88634,2.83225,28.1277,0.57725
"SAT1",0.32489,8.75965,1.77782,0.0936578,4.18933,7.03585,3.16495,0.189927,0.00793036,7.52939,3.02695,33.5893,0.17695
"SAT1",0.279464,7.78985,1.50837,0.103165,4.31834,6.65151,3.15832,0.14613,0.00715079,6.98856,3.14613,32.7398,0.338625
"SAT1",0.360204,8.4497,1.67789,0.0963213,4.33035,7.82087,3.10323,0.197301,0.00727753,7.1938,3.06743,31.6954,0.277425
"SAT1",0.219883,7.92362,1.447,0.110573,4.23125,4.67102,3.67486,0.148343,0.00734519,7.04887,3.19855,32.3895,0.30855
"SAT1",0.313749,8.97757,1.25106,0.111071,3.43108,5.22701,2.78947,0.157795,0.00772307,7.60425,3.64353,30.8026,0.268525
"SAT1",0.391672,8.619,1.08579,0.121342,3.41012,10.2288,3.48624,0.159123,0.00776069,7.39843,3.70677,29.8572,0.264275
"SAT1",0.325306,7.69077,1.54005,0.111263,4.24306,7.51776,3.14186,0.140521,0.00759951,6.88566,3.084,31.1582,0.2865
"SAT1",0.281616,8.51598,1.70595,0.106673,4.60743,7.44668,3.6822,0.150494,0.00680074,7.45932,3.126,30.9504,0.466
"SAT1",0.266751,8.13767,1.65182,0.108013,4.82071,6.95811,2.8802,0.142959,0.00793203,7.20614,2.94742,32.1042,0.239925
"SAT1",0.261298,7.82524,1.78929,0.108344,5.18704,4.73392,3.47457,0.275675,0.00636665,6.23799,3.27625,27.0116,0.72125
"SAT1",0.358624,8.97991,1.80995,0.104363,5.01728,8.37071,3.13651,0.16572,0.00943995,7.75781,2.94075,31.6319,0.54325
"SAT1",0.330628,8.13909,1.42854,0.126632,4.4234,7.55583,3.67135,0.172582,0.00683369,6.95295,3.1975,29.0742,0.3925
"SAT1",0.230852,8.55982,1.65728,0.0934353,4.51622,8.29222,3.52763,0.169895,0.00780157,7.5258,2.99155,35.3673,0.32905
"SAT1",0.279583,7.1605,1.58931,0.114139,4.97701,8.31581,3.26956,0.155284,0.00867096,6.46666,2.94925,31.0573,0.46925
"SAT1",0.337871,9.22755,1.6467,0.0990317,4.01875,7.56789,2.98099,0.156785,0.00825702,7.95624,3.14257,32.1336,0.235075
"SAT1",0.275061,8.40977,1.88643,0.128915,4.11783,4.64248,3.33013,0.167464,0.0078195,7.00324,3.04575,26.2748,0.23325
"SAT1",0.377733,8.06265,1.66574,0.105948,4.38562,8.15105,3.32812,0.212801,0.00759752,6.85042,3.3015,28.3343,0.5015
"SAT1",0.280857,8.78909,1.71693,0.0997634,4.63228,6.82475,3.68343,0.249895,0.00782803,7.1624,3.372,30.3208,0.5845
"SAT1",0.309563,7.74947,1.53125,0.0920996,4.315,5.68281,3.13859,0.21985,0.00789925,6.62002,3.01658,32.2886,0.196575
"SAT1",0.295541,9.53915,1.69043,0.0864459,4.46041,8.13723,3.26702,0.253334,0.00824789,7.80223,3.30925,32.0354,0.55425
"SAT1",0.16315,6.76786,1.46939,0.112127,4.06637,6.56373,3.77558,0.191984,0.0078185,5.75647,3.36325,27.4054,0.44325
"SAT1",0.39883,10.1152,1.70342,0.104331,3.95875,7.99737,3.0661,0.177763,0.00830146,8.24884,3.4781,30.2206,0.5131
"SAT1",0.322846,7.09028,1.64425,0.115729,4.50632,8.35278,3.49028,0.195499,0.00657943,6.14077,3.19465,28.3172,0.45715
"SAT1",0.371042,7.76949,1.93473,0.0932575,5.47536,7.30842,3.07057,0.210859,0.0099847,6.76858,2.87094,31.5923,0.59594
"SAT1",0.272642,8.49023,1.508,0.101133,4.13855,7.12614,3.16863,0.171668,0.00675288,7.43401,3.0876,31.6253,0.2301
"SAT1",0.246617,7.37517,1.84154,0.104258,5.37146,5.68051,3.50197,0.242187,0.00680571,6.33378,2.87275,29.3302,0.53025
"SAT1",0.296873,8.42142,1.72179,0.108913,4.28731,7.91222,3.74668,0.156772,0.00611072,7.33793,3.129,29.442,0.349
"SAT1",0.262811,8.45464,1.61027,0.10329,3.84185,7.19714,3.15535,0.13976,0.00772501,7.40439,3.2597,32.1492,0.2172
"SAT1",0.317329,9.34279,1.63683,0.101047,3.97675,5.99023,2.95883,0.215866,0.0083927,7.70233,3.23338,29.8074,0.265875
"SAT1",0.300785,8.4641,1.27531,0.111296,3.67863,7.64991,3.29618,0.171282,0.00708582,7.3113,3.43567,28.9525,0.333175
"SAT1",0.338063,7.13518,1.82081,0.10293,5.12733,5.85035,2.92776,0.23889,0.00812296,6.07636,2.73867,27.4094,0.353675
"SAT1",0.373824,9.72539,1.66345,0.0998809,4.28634,8.26176,3.35289,0.239734,0.00856218,7.61295,3.45158,28.6372,0.436575
"SAT1",0.31118,7.93455,1.50451,0.107798,4.15223,6.75502,3.27109,0.174175,0.00734573,6.8606,3.15425,29.8024,0.33675
"SAT1",0.26421,7.57376,1.658,0.0978418,5.22777,6.15077,3.10419,0.241661,0.00928811,6.53461,3.01982,31.6587,0.414825
"SAT1",0.297303,8.22561,1.87375,0.109018,5.38744,6.6241,3.43717,0.227296,0.00675444,6.86669,2.908,27.7643,0.588
"SAT1",0.327639,8.63129,1.70112,0.108923,4.34672,6.79166,3.41291,0.181904,0.00709753,7.18056,3.31498,29.5297,0.449975
"SAT1",0.318005,9.59679,1.83343,0.0993938,4.29971,6.66817,3.25449,0.150906,0.0060992,8.22688,3.102,33.2622,0.297
"SAT1",0.264933,8.67391,1.65861,0.0994626,4.67668,5.68951,3.28429,0.134242,0.00827664,7.75451,2.96405,34.8532,0.38905
"SAT1",0.273524,9.09399,1.52777,0.0959634,4.53787,6.81125,3.65092,0.207134,0.00754038,7.45463,3.3827,31.5725,0.4477
"SAT1",0.36076,8.9322,1.35379,0.105719,3.97592,7.86461,3.18301,0.173482,0.00806496,7.57293,3.55008,31.3561,0.425082
"SAT1",0.287874,9.17102,1.61139,0.104485,3.73831,8.2704,3.20909,0.145958,0.00823687,7.96092,3.64927,31.9054,0.426775
"SAT1",0.363426,8.1808,1.67225,0.105296,4.45893,5.88921,2.84187,0.19726,0.00744256,7.03539,3.3235,30.4044,0.5085
"SAT1",0.3638,8.40771,1.61079,0.115226,3.8801,6.52213,2.9246,0.136351,0.00782179,7.2509,3.0729,28.9208,0.1254
"SAT1",0.176489,8.55796,1.79518,0.0980093,4.94367,6.53649,4.16611,0.193426,0.00913097,7.48017,2.96528,31.4791,0.520275
"SAT1",0.320541,8.66153,1.53063,0.112842,3.59561,7.40894,3.38244,0.176743,0.00696127,6.78036,3.68405,28.9843,0.171547
"SAT1",0.252589,9.27543,1.62401,0.0941893,3.83253,5.37232,3.48665,0.164166,0.00871102,7.96468,3.22355,33.9183,0.17355
"SAT1",0.29972,7.77317,1.4058,0.122884,4.02314,6.36952,3.34697,0.226113,0.00754943,6.26224,3.5715,25.8105,0.519
"SAT1",0.311854,8.24918,1.46035,0.137163,4.1208,7.5484,3.74468,0.185154,0.00788458,7.00178,3.46257,29.292,0.437575
"SAT1",0.431566,9.24961,1.58809,0.116015,4.16715,10.0675,3.26773,0.149938,0.00722194,8.0017,3.11177,33.5835,0.264275
"SAT1",0.29151,10.1139,1.60142,0.0961822,4.01206,6.86599,3.46588,0.197099,0.00799835,8.44655,3.53269,33.1347,0.50769
"SAT1",0.280149,8.3617,1.49035,0.0991907,3.91669,6.53362,3.35127,0.180954,0.00688154,7.2262,3.1909,32.5915,0.1409
"SAT1",0.335898,9.0201,1.82356,0.110376,4.36881,4.49119,3.08313,0.264535,0.00675128,6.60219,3.57575,25.3353,0.54075
"SAT1",0.250994,7.18603,1.66205,0.094684,4.71618,4.74229,3.09246,0.241962,0.00711901,6.19389,2.85361,30.513,0.27861
"SAT1",0.321526,7.77954,1.61518,0.110875,4.15406,5.90107,3.01222,0.156854,0.00756858,6.74377,3.01887,28.7376,0.181375
"SAT1",0.227094,9.08323,1.75439,0.0914416,4.89992,7.09709,3.72393,0.17489,0.00860606,8.10021,3.03775,35.0128,0.52525
"SAT1",0.2783,7.31921,1.562,0.110522,4.48131,5.49423,3.49103,0.231618,0.00790547,6.08785,2.92463,29.0476,0.264625
"SAT1",0.328559,9.47036,1.45104,0.105745,3.86263,8.73828,3.45486,0.117449,0.00783512,8.34386,3.24218,33.8654,0.23218
